Id,SalePrice
1461,126041.49601426862
1462,159858.1237174148
1463,184936.8254990227
1464,191753.41771690524
1465,186221.84314542147
1466,176157.0106825544
1467,175663.97834611582
1468,168407.36122736498
1469,182582.78258853007
1470,127248.10789526998
1471,197219.3440583619
1472,90227.88787451238
1473,95817.21878578872
1474,150669.37349012846
1475,121990.3666047798
1476,363491.91568649665
1477,253196.296124927
1478,283673.2257667666
1479,274121.31332034455
1480,477030.20996892656
1481,339103.4066678501
1482,206881.0666259862
1483,172282.0194852127
1484,163206.12516098376
1485,175669.9364208688
1486,196395.03252557683
1487,339104.36362889153
1488,236858.8502202714
1489,200481.88096494856
1490,218379.9761649809
1491,188881.42993126262
1492,91768.93924193695
1493,180542.9762140115
1494,289286.6809044075
1495,295838.1046990834
1496,232403.05811439062
1497,184376.74769807648
1498,162425.8108093528
1499,157008.732113272
1500,151675.33370297766
1501,175522.24946336442
1502,149005.28818236318
1503,301602.5205537388
1504,239864.73914825328
1505,224255.39357681066
1506,193592.92845402376
1507,242736.72366577422
1508,198301.48841472727
1509,166542.39129029802
1510,147417.61792450395
1511,143056.1932069637
1512,173723.5090277773
1513,144403.38262273857
1514,151618.08945872582
1515,191062.25113371515
1516,149840.40908051547
1517,157421.47941022424
1518,133397.66763008962
1519,220475.9917619235
1520,136744.5616204971
1521,135312.57720779884
1522,167932.418429568
1523,114216.21547427066
1524,125487.99537011431
1525,122432.21712240604
1526,123749.76516484653
1527,102839.89300235505
1528,132579.63894373132
1529,146529.16386422265
1530,169633.56554476835
1531,111811.63631057521
1532,101244.64130726032
1533,142021.52909219902
1534,117726.62344540197
1535,151471.09651069675
1536,113325.98122037889
1537,64077.433508114234
1538,161953.01838408352
1539,189399.6230920822
1540,100189.10459147271
1541,145193.123130887
1542,142756.67232427382
1543,216762.19564720403
1544,77532.74096750417
1545,112163.97463539976
1546,127425.18204114155
1547,132276.79958599637
1548,131044.2058124546
1549,108791.47989082987
1550,137055.11047568228
1551,116842.55308458974
1552,127626.21828986397
1553,141280.0225165542
1554,110188.22878247849
1555,173195.78216349604
1556,91844.77513169628
1557,112255.5964769545
1558,87872.30813597055
1559,90496.60040992661
1560,135357.71534701047
1561,139550.40430589858
1562,128007.91402639069
1563,119941.57266441091
1564,156972.10077207576
1565,141191.2644391217
1566,240635.2184591119
1567,72468.54566528069
1568,218886.401509453
1569,142370.0541019445
1570,134827.61241621868
1571,115269.01385326896
1572,148567.2080999116
1573,238981.54669288648
1574,112484.42765506076
1575,215831.41541413093
1576,230621.13406650245
1577,189930.95105674645
1578,145223.8539843975
1579,143985.24972503076
1580,194571.7010952925
1581,148463.66074903167
1582,132003.1072904884
1583,333411.4176529541
1584,228920.44681940734
1585,142753.47108130762
1586,70970.47550763581
1587,99609.05559864968
1588,145545.349429428
1589,101227.32402626057
1590,133826.5444068963
1591,95154.6954862863
1592,121315.29700744114
1593,123884.28409356407
1594,134102.6409818465
1595,114162.2253046788
1596,246322.63071997496
1597,177820.53821853094
1598,197227.63973836074
1599,173224.45400917268
1600,170116.10964802047
1601,65050.945011964985
1602,110742.4331379766
1603,84736.35784186766
1604,267201.475921774
1605,241561.5646307087
1606,168603.2331136583
1607,168032.46679866058
1608,212768.12106866308
1609,186350.0656869447
1610,156393.09089340825
1611,137325.33938388253
1612,163582.2093792027
1613,163197.02722528804
1614,126268.51441225328
1615,86225.54890930804
1616,75158.3889163328
1617,89633.10881877053
1618,126101.86376645128
1619,134974.34811296474
1620,160609.94260415956
1621,135396.51697714336
1622,139882.38211574443
1623,262676.5580805501
1624,209919.68783940392
1625,122194.27501071876
1626,162812.37508781737
1627,188174.72640119656
1628,270841.3464303199
1629,176594.62997491175
1630,339676.42176100437
1631,215079.27568084345
1632,242018.82975075667
1633,168047.74855981997
1634,186533.92068416238
1635,178681.64084655355
1636,155687.3378918246
1637,186215.76622952858
1638,197021.60346802088
1639,181632.81034217798
1640,259482.53388463258
1641,173373.39905422754
1642,229420.18571174494
1643,224947.01475904504
1644,232612.23817608756
1645,192228.7958583283
1646,157415.74107708497
1647,155895.34885428654
1648,134444.9995933221
1649,141791.08698806397
1650,120936.4575974623
1651,119532.11999275826
1652,95160.97626632507
1653,97856.74062417213
1654,148259.3059367199
1655,150618.01902988134
1656,145597.14100168872
1657,150475.42510266858
1658,147527.75111975355
1659,129680.11150364055
1660,152012.36012281314
1661,458351.60655415605
1662,400413.49310937186
1663,389771.97289221396
1664,433180.1285250655
1665,304983.94971735287
1666,318247.64331418683
1667,381602.86448320607
1668,336327.25725299504
1669,294420.5548644893
1670,347764.9853872068
1671,264750.2468811725
1672,442855.86465873563
1673,293646.56478530844
1674,245079.3687646637
1675,185347.9492447811
1676,192362.68599560187
1677,218984.04681824142
1678,444746.5887469859
1679,392688.51165745774
1680,353005.5369041044
1681,241582.3421471236
1682,299093.2781110036
1683,179130.5321952317
1684,174438.33798233443
1685,173585.47315131052
1686,168176.2098972287
1687,166866.0882652878
1688,190049.25343162543
1689,191175.7005340489
1690,189443.51014916095
1691,176383.08117503242
1692,256856.91433218433
1693,167700.81750927598
1694,182700.1390788467
1695,166201.00051641063
1696,274153.60975551937
1697,171786.75659635602
1698,369287.2650867612
1699,320010.7157770095
1700,243959.1393828966
1701,266753.1693994437
1702,259989.12182975872
1703,262096.39266389073
1704,295024.80388557154
1705,221850.3907331124
1706,415331.5650182202
1707,210496.1483457861
1708,208772.09629043544
1709,277975.05072386155
1710,221747.39101042706
1711,257673.47568712322
1712,262667.7607167292
1713,275297.81981912727
1714,228844.51570156752
1715,202821.284297091
1716,179613.86750348692
1717,172418.95761677614
1718,132670.66300850487
1719,198248.93644431618
1720,243404.21946222853
1721,165934.63561499136
1722,123611.72639886738
1723,154909.8858241333
1724,205416.45237176472
1725,236717.28592867573
1726,187347.9866823737
1727,159915.15440249012
1728,181738.34371825604
1729,165308.6048947461
1730,154325.8782883553
1731,118801.6118724251
1732,131424.96234875987
1733,115575.68687494192
1734,125172.70817826607
1735,135219.99666268367
1736,118849.57231629438
1737,317543.0732070446
1738,223518.45550025697
1739,299252.36780165497
1740,221289.6945113847
1741,194444.10418082634
1742,170704.15337805916
1743,173756.20377018306
1744,292927.8416953358
1745,213151.01952446307
1746,196533.25788955874
1747,217286.00585781032
1748,216890.60975507245
1749,156942.46699784638
