Id,SalePrice
1461,125241.88265353724
1462,160358.9974348296
1463,180225.0416230454
1464,188812.92918381045
1465,186088.23316584298
1466,180415.78699010878
1467,177203.95669223164
1468,171606.12870472996
1469,182951.40892706014
1470,126812.70797803995
1471,194355.28186672376
1472,89378.44762402477
1473,96695.79694657745
1474,148823.55948025692
1475,124935.8425845596
1476,352730.8313729933
1477,249860.63912485397
1478,288393.2640335331
1479,275335.28289068904
1480,472452.9511878531
1481,338774.0633357002
1482,207543.8520019724
1483,172879.44522042538
1484,165444.5159469675
1485,177453.4978417376
1486,194195.36192615365
1487,336930.6960077831
1488,235897.65356554277
1489,194247.51192989713
1490,215065.29607996184
1491,185332.26611252522
1492,90870.2769213739
1493,179543.93680302295
1494,289422.95555881504
1495,296956.3656481668
1496,231597.45997878123
1497,182195.66727115292
1498,160492.57474370563
1499,157840.51110154402
1500,153530.97990595532
1501,173732.93642672882
1502,152895.04511472635
1503,290287.4473574777
1504,235652.22829650657
1505,224244.34965362132
1506,187229.1225330475
1507,236741.16608154844
1508,192897.3987044545
1509,166340.67320559602
1510,147076.7045990079
1511,141163.96453892742
1512,166166.58055555457
1513,149845.49962047715
1514,159710.74141745165
1515,189385.3303924303
1516,148524.44316103094
1517,156683.9119454485
1518,127402.44463517923
1519,212839.749148847
1520,138142.4513659942
1521,135816.04504059767
1522,165271.13373413598
1523,115179.09501104134
1524,127261.24074022863
1525,124701.75455731209
1526,126966.92876719307
1527,101282.2313172101
1528,136458.37163746267
1529,145025.0464784453
1530,172205.14671453674
1531,110616.2413711504
1532,101311.51698952063
1533,140887.38630939805
1534,115861.82501580394
1535,153191.80239639347
1536,115857.75150325776
1537,64506.46076622847
1538,164463.36489316708
1539,195205.1836841644
1540,101684.27168294543
1541,145551.66813677398
1542,142402.87589854765
1543,213872.98504440807
1544,75199.44287250834
1545,110327.23052079954
1546,126385.64533228312
1547,133643.06010949277
1548,132185.8413124092
1549,107430.35040665974
1550,135641.87720136455
1551,120176.6921066795
1552,124691.62407972795
1553,141150.70128310838
1554,108644.02787745697
1555,175437.61120199208
1556,97862.59713839256
1557,117222.59139140898
1558,84972.8662719411
1559,97751.31800735323
1560,140123.1103815209
1561,135806.3711117972
1562,128618.39836528138
1563,120391.02814132182
1564,154341.7796691515
1565,142459.1382532434
1566,233971.5150432238
1567,67051.9819555614
1568,220078.34989390598
1569,139766.514453889
1570,131857.52170743735
1571,113269.90270653793
1572,147574.2755748232
1573,236469.79651077295
1574,119716.46468512152
1575,216259.04957826185
1576,219419.8775080049
1577,186511.8864884929
1578,150978.75484379497
1579,143765.65570006153
1580,188450.57406558498
1581,145124.32149806333
1582,133814.9255184768
1583,332299.5540559082
1584,232448.79988881465
1585,143560.12966261525
1586,70998.70101527162
1587,101063.06432229935
1588,145613.526983856
1589,101993.96055252114
1590,134837.79193879262
1591,94268.86753507263
1592,128540.6955773823
1593,123377.82599962814
1594,138730.53196369298
1595,117509.93498435759
1596,249651.6989399499
1597,177712.38893706186
1598,196767.23260172148
1599,169988.54864334536
1600,168837.01617104092
1601,65284.91736767996
1602,104259.78033845319
1603,90674.48912123531
1604,271853.108093548
1605,239523.30113641737
1606,170704.6693523166
1607,169678.05859732116
1608,212961.52338732616
1609,183509.2407488894
1610,156151.7442868165
1611,134463.7725177651
1612,156314.45000840537
1613,160073.17945057605
1614,124316.72413700656
1615,86338.2540686161
1616,75277.34033266558
1617,90139.81138754106
1618,127517.47753290257
1619,133827.43060092948
1620,154498.68208331912
1621,138279.34645428672
1622,137778.27985648887
1623,265147.6630361002
1624,208252.67255380788
1625,122147.07345893752
1626,160199.70330063478
1627,183876.2496773931
1628,264984.00536063977
1629,174643.3849498235
1630,347173.15602200874
1631,208461.58261168687
1632,243945.59700151332
1633,167845.54399463994
1634,184036.20074332476
1635,181008.5785681071
1636,159271.86328364917
1637,184738.01683405714
1638,202739.00381104177
1639,179905.66755935596
1640,257180.55214426515
1641,172189.50123345508
1642,230118.85579848985
1643,225106.42014309004
1644,228158.47635217514
1645,185590.9354666566
1646,156590.35715416996
1647,154557.6195835731
1648,132665.87418664424
1649,140319.15835112793
1650,124254.7745699246
1651,118556.69311051651
1652,93619.14784515015
1653,95257.48124834427
1654,147063.1274984398
1655,147758.1318097627
1656,145449.11012837742
1657,151298.53770533716
1658,145908.4084895071
1659,131203.3714447811
1660,147651.1733706263
1661,469520.65060831216
1662,403760.8924687438
1663,386913.63328442787
1664,451368.8508001309
1665,308865.7744347057
1666,322301.44287837367
1667,381369.1977164122
1668,341493.95200599014
1669,291185.8909789786
1670,349993.50202441355
1671,273687.7750123451
1672,448820.69806747127
1673,292215.5670706168
1674,243772.01877932742
1675,187346.1016145622
1676,191558.57511620378
1677,221038.99988648284
1678,459037.3649939717
1679,403789.1170649155
1680,342241.98005820886
1681,237857.65304424716
1682,295770.4312220071
1683,183589.8768904634
1684,172912.72283966886
1685,174947.32130262104
1686,168805.38854445735
1687,171317.7390305756
1688,186491.0849882509
1689,188745.65106809782
1690,186738.8171733219
1691,177901.78735006484
1692,246535.85991436866
1693,171860.96314355198
1694,184363.0906576934
1695,166020.84478282125
1696,278982.37576103874
1697,170461.99756771204
1698,368006.5926735225
1699,319961.7128040189
1700,248369.38814079322
1701,267014.18254888745
1702,264506.61865951744
1703,260150.41032778143
1704,299848.045271143
1705,216036.25021622484
1706,419385.0987864404
1707,207504.15606657218
1708,212803.64570587088
1709,282286.94519772305
1710,217883.56327085412
1711,249253.48262424645
1712,265542.89643345843
1713,276675.26463825454
1714,229914.17202813504
1715,200357.52171918206
1716,176859.20375697387
1717,172240.55585855228
1718,134356.85726700973
1719,195867.23226363235
1720,236148.0639244571
1721,165135.78685498275
1722,126640.14811023478
1723,155111.1310232666
1724,195283.62349352945
1725,237303.6031073515
1726,185077.72336474742
1727,161743.94942998022
1728,177959.96868651206
1729,165126.5222894922
1730,153986.92845171064
1731,117382.64561985021
1732,133456.63563501977
1733,112398.92062488385
1734,127652.17416903214
1735,134652.71207536737
1736,119216.83213258875
1737,324359.92766408925
1738,223590.2703755139
1739,313530.23560331
1740,220629.1702727694
1741,193204.7396116527
1742,171233.35363111828
1743,172516.0794153661
1744,293398.96464067156
1745,214351.00779892615
1746,197776.7970291175
1747,214228.26171562067
1748,217644.0632601449
1749,156649.59024569273
1750,141579.2528500652
1751,239403.50922404017
1752,122349.48403637404
1753,138357.58138052304
1754,202769.50548190594
1755,167835.65517628368
1756,127835.08124073427
1757,120081.84366238856
1758,141618.3393163054
1759,169294.2706847845
1760,160473.52023928778
1761,149260.40848494566
1762,170268.41089994405
1763,170414.60130189554
1764,117118.37711841553
1765,166174.7427988866
1766,175000.0730769211
1767,214442.70291672702
1768,143335.48316213646
1769,168984.76877305162
1770,141731.14768146796
1771,134920.34932627127
1772,141593.1659915966
1773,134675.45283764746
1774,137329.92594807307
1775,137479.0123017387
1776,118954.24807198804
1777,114164.01383909576
1778,133002.29806404776
1779,112542.70543965898
1780,176035.59416928157
1781,129297.16982685213
1782,87441.33218730029
1783,139971.918628288
1784,93529.29292369037
1785,113229.36540038438
1786,127357.79713682685
1787,156891.66412188436
1788,59934.89267214234
1789,82292.0139758367
1790,80079.46441235815
1791,183993.69139515038
1792,156790.91846170273
1793,137283.5835793727
1794,141784.86283545115
1795,133573.86808752874
1796,114006.92804870704
1797,115306.48975516993
1798,121068.97573594199
1799,111217.25720996273
1800,128407.1484842791
1801,133991.54886851663
1802,132841.12038123573
1803,144291.01647564146
1804,143027.80023464593
1805,135523.41115205863
1806,113737.37662827948
1807,126312.61441922508
1808,109865.04912474305
1809,116914.8979012216
1810,139521.707232355
1811,99921.79354711858
1812,95594.24548154791
1813,120631.14868460599
1814,86525.55024365733
1815,58247.174369317836
1816,94223.76342280653
1817,108419.31725634294
1818,143662.24350382236
1819,118271.76919109812
1820,65448.19586435641
1821,101611.81454197668
1822,138057.4161865298
1823,53765.334737318015
1824,131142.3741051608
1825,128325.88026775421
1826,102244.71353599476
1827,111193.13515402218
1828,134497.50795332782
1829,118295.47078277526
1830,137872.59840261724
1831,155663.1889638075
1832,98239.56511610319
1833,136996.71994816678
1834,115667.68636558912
1835,139307.91448275474
1836,127580.5246579521
1837,90532.68221876225
1838,123025.77011611823
1839,87915.6911691468
1840,155484.3126545748
1841,143554.61629582418
1842,82036.21229366674
1843,141110.7314021613
1844,127235.40828249653
1845,137998.36543242718
1846,150746.10022260167
1847,165895.61834245722
1848,58666.94258158545
1849,100172.31247130525
1850,119778.36815553665
1851,144283.07684394423
1852,126444.38474888114
1853,134034.6110768309
1854,169656.0304578301
1855,140210.36434291926
1856,216173.3527553508
1857,142566.6502397616
1858,141604.62521479005
1859,119297.8182497599
1860,155221.18117781956
1861,117474.3519615985
1862,275348.986249744
1863,271486.8687959521
1864,271486.8687959521
1865,318748.6725037697
1866,341654.2852630147
1867,234721.22286318967
1868,299996.96600175486
1869,208032.67089156585
1870,230252.71375468723
1871,230462.0353501223
1872,170632.4127949203
1873,238299.08230880043
1874,143155.57861686253
1875,199554.78961729576
1876,190787.3759187003
1877,209752.36477131458
1878,211376.25335964945
1879,133250.01140939762
1880,140384.64284903088
1881,243704.6233319271
1882,249017.2858874738
1883,193343.0397885918
1884,208132.46265193317
1885,242751.47362026226
1886,289720.5665248147
1887,201865.51747612725
1888,280936.67277930287
1889,161582.65041186815
1890,129971.10996527325
1891,137030.11031896985
1892,103433.4609090543
1893,134561.90308007467
1894,123817.0381349292
1895,139199.84446458556
1896,122393.38971510867
1897,120514.7507599451
1898,105937.95818466131
1899,145362.63114845837
1900,149053.5498334254
1901,170397.8649717936
1902,145866.17493678702
1903,223803.93191505602
1904,142307.12238255408
1905,196249.01349647917
1906,180402.87950132336
1907,195347.3115526808
1908,108362.72219917586
1909,142579.50301971103
1910,126759.3853542819
1911,204966.0985014791
1912,310649.40336811665
1913,144021.2853976255
1914,62081.405279977174
1915,303824.7585284489
1916,64293.49805973458
1917,244138.13553878196
1918,140494.73661284204
1919,167580.5700767738
1920,153447.11669001423
1921,412724.1549119128
1922,326562.8588178997
1923,215091.0968669625
1924,232224.42547033017
1925,213902.89944130596
1926,380501.42573289125
1927,134052.3514310019
1928,153165.5967479046
1929,124611.5682137319
1930,119309.51372636281
1931,144792.5470448818
1932,139471.59707586505
1933,168394.23082942338
1934,179751.21274933423
1935,173214.18771130673
1936,185113.37666549927
1937,183658.3457160718
1938,170593.84798217766
1939,246383.18542095207
1940,186847.28416211167
1941,177396.7145205942
1942,184702.8268045507
1943,199447.70179707362
1944,334344.20475227066
1945,386096.3649025188
1946,160600.25974164845
1947,327756.46754669416
1948,183601.1924834971
1949,244813.05816640286
1950,181445.04076774803
1951,249622.5559120789
1952,223050.38349756188
1953,164408.5866355726
1954,187511.78808425314
1955,135870.18050376896
1956,320087.8588728747
1957,153255.22053261884
1958,303318.2152961574
1959,140559.2220925332
1960,113544.76405777263
1961,119011.45757692675
1962,94879.81920936046
1963,98638.96605412736
1964,110262.2372126998
1965,145685.12304616088
1966,144639.78017057967
1967,274486.58165347396
1968,417131.620853463
1969,399253.38209950743
1970,457427.95363358693
1971,450770.94560005184
1972,370109.71816975647
1973,267352.8933605386
1974,300790.41729485494
1975,432821.28587821993
1976,269330.92045374884
1977,369892.0376882062
1978,372078.6273883251
1979,351291.0945278606
1980,196842.22524996768
1981,357656.44658282324
1982,221529.69545857463
1983,201359.92522022387
1984,170366.10953638988
1985,215452.89822215118
1986,215378.56498302193
1987,172231.4196806752
1988,178672.72825181694
1989,190293.01560152933
1990,214253.74064226713
1991,223977.78225766786
1992,209453.2593045696
1993,172491.03349293576
1994,249445.33227222817
1995,184648.10770647245
1996,248942.5056785997
1997,307071.7902751358
1998,342970.8055802082
1999,256030.18093069043
2000,314738.68546451285
2001,263670.50358786125
2002,251099.1654260948
2003,258368.09522861263
2004,260644.33925627018
2005,218345.9593022186
2006,220624.98855270425
2007,248250.92286755177
2008,208941.32190823962
2009,190168.39518533213
2010,187689.90399596473
2011,144743.24631442712
2012,171243.92315466385
2013,180428.52954046326
2014,186206.0472614074
2015,194298.0786556136
2016,189142.10773623863
2017,200770.38456236527
2018,122480.04459265257
2019,134412.36775866192
2020,111099.64855748332
2021,111522.09994416831
2022,177713.26886647436
2023,141304.9284499776
2024,245055.93724707744
2025,372561.7310069868
2026,175840.33894644724
2027,151002.19546596723
2028,160399.0352948738
2029,171638.56245254583
2030,277373.7638486857
2031,218576.41023945977
2032,235563.98874861473
2033,263490.4482916021
2034,165088.97173767685
2035,213022.39310654215
2036,191628.55978840461
2037,195916.62995157935
2038,290265.2684395394
2039,198151.53707252291
2040,321657.7912086751
2041,283176.0304332685
2042,202940.32905851415
2043,172596.79513309646
2044,172378.28117876226
2045,218668.81293184878
2046,142717.71021077048
2047,149330.2419216407
2048,135564.60151546288
2049,131246.23924393958
2050,173664.13410840096
2051,104730.54525157753
2052,134255.91250616082
2053,147521.87029369967
2054,79476.4034129854
2055,159038.44498820865
2056,137998.23173186282
2057,124392.65593401187
2058,212422.00238776507
2059,134887.05874345027
2060,169723.4893484916
2061,177117.0050584648
2062,137121.02025957452
2063,114333.61010617999
2064,141924.83268262702
2065,116129.28772687423
2066,159843.5069730214
2067,119846.84093910984
2068,140222.7007784205
2069,80091.29216119355
2070,105496.10494034685
2071,88622.49390245536
2072,127845.71072561841
2073,140797.89017516474
2074,179062.15247186937
2075,148672.39507201375
2076,123524.68304040784
2077,150270.68140422506
2078,127438.01663613605
2079,138156.47783177983
2080,120102.79852595151
2081,124325.4132447106
2082,132390.1707846528
2083,141206.99202687445
2084,114338.6238502093
2085,122069.61718279567
